carrier_key,carrier_name,vip_carrier
bd32f19de1799f26bb61c7b177182eaa,Carrier 1215425,false
04a4c18bbd112c0826fc320064929a40,Carrier 106013,false
604cd719f32b0d1f6d5dd6ac0cb218f4,Carrier 1466230,false
08326b5a1e4557501845897392c52776,Carrier 831746,false
29c3754ba7fbe824f843f9cc11ba0374,Carrier 1541477,false
dc181fe47400cb4f310f3ef5d7803979,Carrier 1445198,false
9f9607feb51da234213cdbfaeb8cc169,Carrier 1569075,false
ee94eff565e5ce5465572b38ca76b3d5,Carrier 53261,false
f3122c3c9b60dddb042cc4584f06f514,Carrier 63807,false
e118bd6222305a7cd263c5c9040106bc,Carrier 961685,false
51630d3ce7189b0e4b37f7c5c43cb2ea,Carrier 1493496,false
edfe45ccecd7e119bd9a06c2fba85da7,Carrier 1674128,false
62a5dea6e34a42b7d523a82f978a374b,Carrier 1674038,false
16a4bbbaca5498a315d7a33a2d62b06e,Carrier 24626,false
e8f9aed41bc97a480c68d949b5f234ee,Carrier 1037993,false
4d93b202fd165d3d2021c1120cce2b1b,Carrier 1055607,false
6cb641891709b41f9f702ec58b228978,Carrier 1296652,false
358a569b0994bc226090a0c3f0e81fb3,Carrier 1473237,false
cc4bef22be436217b7af84b2200cfc5f,Carrier 1061231,false
77bddd736394f2c25de88c4ef4841fc2,Carrier 754417,false
b6144e757a1e8b376d96245936d3e8c5,Carrier 1385680,false
46c6ed8db633ebe35529e5a062f494ae,Carrier 1475635,false
f0e9befb52dd00a1bab80ccf414949d5,Carrier 1695618,false
4ed0a34cf079ef52c884bd23fbf84641,Carrier 1332143,false
0b0eb59b8fabba708a24c985ff71bbe2,Carrier 1127070,false
f866ceb3edf7db0ea900eac78acc2c2e,Carrier 10002,false
ae0cb2b6d1c2b4ada9936e8a16a20efc,Carrier 1044323,false
ff7fb01dd7ee9515f7aac99215eb2cab,Carrier 1007131,false
46113169ce9fe96803064f3174d6cd75,Carrier 1188364,false
f208c669e972dc784bcf02269b0f4065,Carrier 1695274,false
bdcbfde343322f6ff01e3d08410f7f06,Carrier 50093,false
c04a8250214f478618ffbf2c4119ed46,Carrier 753264,false
8931c675ab3a3227e5d5f79f7f8175ef,Carrier 669140,false
1edbba2fd64dcac90dc3ad382f613174,Carrier 1695435,false
905da8d9a54745c16cb420b9433bbb76,Carrier 1044827,true
f1c349f1c864ba1093a617df2e387d37,Carrier 1427844,false
6efd8d77f329b9bd1fb0a4bb13375ab5,Carrier 1538447,false
a0557d7c095aa51ce2b9cd2a54efe742,Carrier 800776,false
24466b5347460a80d9da36033576cb38,Carrier 35383,false
6de9625adc01e90406eac5b66eca083c,Carrier 1695440,false
9d95ef0508a54b8af8b89169798645ba,Carrier 95641,false
d34438a23714d5c8c29f37845c519ac2,Carrier 1367568,false
d899d7c9c92a50ad4f89fee23fb4c871,Carrier 1389244,false
0ac95ca964f288c646aaebfb2e3c087f,Carrier 851632,false
49a83d257e357f8c715ca4266fdfd3c7,Carrier 1258270,false
b17b36dd2668f99abbc7f51f87b34f08,Carrier 505114,false
1f2736d955c44599ab854d1f1ba08f46,Carrier 1010501,false
901d13e6713cf92836e996e11c9e4614,Carrier 6826,false
c90068e1290e4cb1b56b25b9e374c689,Carrier 1377644,false
383ab5f5eb10a7ef2e1924219cb6a99c,Carrier 1378107,false
b6aa567ba63ad4fdd9950d3e34204c6d,Carrier 47140,false
5a4340f553330e721f48560aaa4a2912,Carrier 552905,false
1a8a020d56515209408c313c13221f20,Carrier 398963,false
f8740ada230891788b06aac5b079b8b3,Carrier 1026167,false
08656d5cb691083fed499b10adf162c0,Carrier 1462770,false
a5782e75a4625a571750caaf607c420a,Carrier 558587,false
5c134dede0b31c6713a1de933dfc339a,Carrier 84570,false
58609a7d601e40786c671f4425385965,Carrier 1695607,false
d4725ae1f30ba4bfd4a6307514d2ac3e,Carrier 106138,false
073324eac145d6d2cdbe1c2a3ed2a38e,Carrier 1059377,false
29a93071160b2f0b977f1f9b156c36d6,Carrier 1455946,false
ef2817faac553c17bc4c18c537fdaab7,Carrier 1215415,false
75616023faeef419f0e6c249c0e3a527,Carrier 452009,false
8b9c3c15e84463fc971b920912a69df5,Carrier 997743,false
66e5d95bd223f2f54f9bd7a9a545fc09,Carrier 68743,false
048a9c9538c0021e7afb36e64f962f9a,Carrier 1376474,false
ba19a839c6cb6b439894121208a8fa5a,Carrier 703514,false
d2a424af1cf89b1e5cfbda4d2ac60d52,Carrier 1695863,false
d7c74c03720408b3a98368df33d44010,Carrier 1247885,false
8220df8f5ad38efaaac7bafc05b2e055,Carrier 1631762,false
8a966031b321f8a4cf2f31f34a3f1fc7,Carrier 1612333,false
d325e4f368481771eed557da13ed561d,Carrier 1668271,false
b0a187f2a5949f9cf8de905ebe0c43fc,Carrier 77153,false
d8de9435e68a9833ec5a30ee55490517,Carrier 10589,false
28ef23865f62c574d78f6c1daed5807a,Carrier 835102,false
77d8e9fe5a286680b779ce89df4919f6,Carrier 1084218,false
81890e25be9f337b41227e51ce462541,Carrier 21819,false
2cb081ab8153b074e357feb1469a3c2d,Carrier 928484,false
5e5e55e08fd246704a7e3db9240cd673,Carrier 18801,false
ff86340101fc766cc59bfecf954297a1,Carrier 893486,false
969d3be8a10651a138e826b9437af457,Carrier 33490,false
41e24605fcdbb85a0880b1cd02f32fc9,Carrier 968757,false
2b97968599399e7d48c94656335c744c,Carrier 24079,false
944870a55d32df60cfbe36fa02c13737,Carrier 1325031,false
fde7ee6b530159a780952f0df3135980,Carrier 982281,false
d5d49fd1422ad6dfd144faf4f3f087da,Carrier 1282457,false
b2ee110ca6058cf2e544e2c8013fdce4,Carrier 1027332,false
4982dae9168b9d04ad583457480a2431,Carrier 1236708,false
f8f9eb8a832d8b9fab7689ac41aa8dc0,Carrier 1449921,false
971cc54447bcac3a1bfba386651df5d5,Carrier 359818,false
8e51832f51bf269ef1d95ec58b83cb3f,Carrier 1021797,false
349b7c89706f14d3d3e267f1f9dff762,Carrier 539420,false
81578d97e2b91e108458b879d168818a,Carrier 1492835,false
a1e09c72a83b8f37f48dfc29a1802494,Carrier 3076,false
7a3819aaae0d16598bdb1fe989cac8ce,Carrier 17721,false
3e3a8836e63e3fb429530c276d72843a,Carrier 1144669,false
dda6d3e34cfdc1ef15a2ccd498d93a0e,Carrier 1550259,false
b691bbbc400514dc059b27cd9f73bbcd,Carrier 62921,false
80642c4361db048b1269061b134c2771,Carrier 999843,false
a1ffa80dd51f83fbbaf634febe5c86d4,Carrier 1694533,false
05e26129a38ae4eebe45b82f78030ace,Carrier 8219,false
26b51d0881366aefcb15bba8ffa6d5cf,Carrier 66133,false
1b514f570d263f7499d3b8e9140348f5,Carrier 654897,false
8d40bb08b0d15fa8ead4eeaca042d639,Carrier 66025,false
3b747a84aa68289a98e69412102b75ac,Carrier 703622,false
d5708e187151d8125aa05069668e90f8,Carrier 958624,false
9d1be0ee1f1ba8e6f21d2440aff41275,Carrier 991147,false
15d4a27bd9eee1fa48a8710c310d971c,Carrier 40356,false
2b55ede28f5ee5b2e5ef80a871de07af,Carrier 1695401,false
f81df075612890546c9c5b6f329791ed,Carrier 1058662,false
a9ab47736cd582af9572300e7a395b0e,Carrier 1695246,false
66389a0768f641804febf5f59c81b063,Carrier 1049651,false
50ba0216a513bccf5a852a9323eef303,Carrier 1067308,false
a8ffaaa46ba2d4aad4c7fa7f54baa415,Carrier 1467410,false
0cc0809e8d98e9b1ab6c40fb0a7a35c4,Carrier 93448,false
0239eb259e25afe4192ae5ce7aad83c3,Carrier 8835,false
ff8c001a5085a19622f7f2b9f3eb012b,Carrier 102563,true
48095a8cc049a84d41f5fa1699db69a2,Carrier 101432,false
aa24dbb2c5e06948dd230bb29d3a241a,Carrier 1066083,false
7c683980375ee5ccbd3a6618d8987506,Carrier 1243230,false
010dd5846380db839cae820a2ab2cbd2,Carrier 1044237,false
08ed9d6bf5241c5566c1d9980623847d,Carrier 1298496,false
38da7eacc690be6939c7a017532f199d,Carrier 357773,false
5cb03a95156dd0dbdd44879d8a52b3f4,Carrier 129474,false
75445cdc7a00d1e9600dde8df23a8fbf,Carrier 516466,false
6523ce52a45d96f92cfacacae3b30a4b,Carrier 102897,false
f50d0f3ea6e4884c576c05698888887f,Carrier 1319512,false
d00045ee61f33f333ea950a6ad754007,Carrier 970759,false
b678c12554523e2f0eb0d71d4261fcae,Carrier 1341672,false
5c04681b307b1c311c5d1f5163f7e559,Carrier 93468,false
2d3d5a00473ca48b1ee0e7dce13dc0ff,Carrier 27691,false
6eb2ba5e1794bc13cc7b07952715007f,Carrier 1347580,false
31534b5fa65d904700d6fc0f7029396d,Carrier 1695687,false
7c14b13d1fc8cdc1a23d49a488e07674,Carrier 995571,false
edb42784f9dfe5432edf93f53ef53775,Carrier 1695835,false
bcbbf1bf8b1e3c989d8b724e558a1c6e,Carrier 733410,false
f829627ebeae95c6e823770b98dc2b9e,Carrier 1177126,false
0c44ffe6d0d020c6b005bb57dda7d3a3,Carrier 11186,false
18aec290c052220bf8b6cba6a601426c,Carrier 68490,false
8da72ebb972ac8bcc4d5398b18782e38,Carrier 1695468,false
8e37db5f64ef11464a39874dae5b234c,Carrier 78161,false
c59239a11fd37a5a218766cfd8d54cf7,Carrier 374207,false
dbdf4352a0bc32a99ed93e45be9d8a09,Carrier 17452,false
f6cdb968463c980841a3a67c5527d6a1,Carrier 507487,false
e1ac5f333bd8696f23b0354f714526c2,Carrier 1394742,false
f614285f4ef73ee768b54c3ad69bbd1a,Carrier 1227320,false
15438292d6f48f93831b2fa28c64c21d,Carrier 994590,false
fc22a1b26f154205098c9334d41ca97a,Carrier 1411282,false
ce25b5bb74655e3a4f633aeb69dcca1e,Carrier 1547960,false
7b7300a639db6808ed7f57efb4e7e982,Carrier 1687142,false
3c50f804dc0b3c4f6404d296853fea77,Carrier 1047452,false
af986158653975fe5d674a0b5bcdf8cd,Carrier 1444016,false
3f3f89c594b0018cc932d2b698e1cd61,Carrier 114280,false
2df52eae277055445e925b126a5aa0be,Carrier 1655530,false
2b3db0b11363e48270c0d2f56f7f1767,Carrier 487188,false
f859c20581366fc8ce96c5fcd1097c45,Carrier 1265786,false
02b904c4cd06b200cada8406197f6742,Carrier 860771,false
97467b2ccc07de39a548f5bd4ed77032,Carrier 17835,false
eec223b60942695d5386d5434218b230,Carrier 33629,false
b759e447fa79993116d4de0c7a024ef8,Carrier 1695537,false
085009552fc463e1850be28c38386dca,Carrier 964075,false
588ee5e81f70d70be1cec6d202e3f502,Carrier 1353314,false
34e2d5a6aedae8e273f9d45810e48bbc,Carrier 52724,false
7e152e9404b494514c8d563f771cb972,Carrier 1561682,false
a10184a2fd74b3074e33b94bb181a1f6,Carrier 1033117,false
1f1fba6401077e3fb52acd30eff4626e,Carrier 1453255,false
e6a74a0a98002affc3bfa941c183a8f6,Carrier 1154123,false
5b9f22f341b79171fc2b3326cb93cbe3,Carrier 1695526,false
08e6f0c918ffdacfc35f6f8de948a52e,Carrier 1206340,false
88ebb01f35c190a37a87e5584ed2a275,Carrier 122771,false
79343d3ebe6690df975285ab75187167,Carrier 88001,false
5904759e42354c8c011d8a7c98aa95e1,Carrier 1416349,false
dad88c850e5474d5c215a6de8ec46b3e,Carrier 381143,false
0477d909f4953eaa1dac2d22e349146d,Carrier 1623799,false
14a2b22558ff1cb42ff2b499376160bd,Carrier 1256256,false
c557542739b781b6d223d3ebf7d40173,Carrier 1425562,false
f45568eec329e2f5b2350862a5151b6d,Carrier 694858,false
158f890715854efe892b263f9bf21531,Carrier 1316982,false
88b3f77c888cac77771b498e70455b04,Carrier 1048753,false
36204c84935ab7e540aec416ee41cb9a,Carrier 1126713,false
885cebbf6a1e450d383aa54aa8b32404,Carrier 115244,false
5ed2506cd0416372d14f69ab653f7b50,Carrier 1695391,false
b02c0ff1ade62470f005b077e9dc70e4,Carrier 1043529,false
b6201f5fb5d97c3f85fc587d9fa57444,Carrier 1695180,false
ffe5da229fb2920bef705c47d88b422f,Carrier 7971,false
5a96a7c5fafe01873cfeb0cb8e95da27,Carrier 821366,false
4a5a1cf2ce9da5c922f734d1be816de8,Carrier 1358174,false
6aa33f29b80789fcf9ff71e53d71e5de,Carrier 1290961,false
18bb1011173af794fa6b8cddbb37628c,Carrier 1695430,false
60a19dd57b7d56f2efb4452737c6dc40,Carrier 78623,false
d323c0261f393bc2ba7452a4d8d591b3,Carrier 1286123,false
717d7a062a72cddb9a439715ea5307f8,Carrier 1695154,false
95b0bc39c85719f71969acfae5cc9e75,Carrier 1068159,false
12545d89677a20fc6d9a1e61da9ca92e,Carrier 1315606,false
36bdac90dea2d3bd91f35896ddf7407a,Carrier 797109,false
516ae7e30d17e7c3539d26d73b7e57d2,Carrier 995968,false
778f9b798b558d5ce48091f5133cd15e,Carrier 1695428,false
89f2460cf4ef7fe242689dc8cf2fe957,Carrier 95300,false
4aec1136318f00f8e006b49d099df197,Carrier 1694149,false
b0bf0f89da96756c11e332c352e2e741,Carrier 1558859,false
b91723eae69a120535a3f4d42da6ec32,Carrier 1176466,false
fe25e0d8d999335a190b1d8a397216f1,Carrier 11107,false
93b24c4bf79768f7f41d398aa54159a8,Carrier 33842,false
5fb24033e3666b9a049342b72d0143a9,Carrier 641522,false
0099a78b6332da9bd6ae8abe032092e1,Carrier 1695172,false
f4751e39f368885b34c91d41153edbaf,Carrier 1572618,false
1c411d3543bcb22d0b52efc8d0fdfa39,Carrier 87352,false
133cb947256f145acd3227fa02b9ddd3,Carrier 38397,false
f2e045ca695b6061dd322d696d4d501a,Carrier 21845,false
850020c326d1592be0b30f9f61051a2c,Carrier 1178770,false
1194fd3ac55ba811d05d59f6336c592b,Carrier 1385101,false
57d2efed032a539776da97395be164a3,Carrier 1067836,false
7fcbb32f7bffbda16c2aed6142e8a6fa,Carrier 9610,false
d6ad553522a3555d1b0f4237f14c757f,Carrier 22948,false
7129d9171d8ebaddcba348a44688f5cd,Carrier 1695695,false
47a038b2a5eaa0f5568c7cacf25881dd,Carrier 25379,false
a8e40f4a4285768acd448fd7506bd664,Carrier 71756,false
29a1f50541397d6bd2b6f4d10831eab9,Carrier 1457232,false
73767edd7c48f11a009a8af08be79127,Carrier 98964,false
5b787184da1ad581d55ef740488958ed,Carrier 1015820,false
4120a15e7b332e2f479fca31b96d2b88,Carrier 1695689,false
1348d82c58b6e2018790c24fcba1c1c3,Carrier 859067,false
ccfe4b04c19b3a76d8f90c1244e67fbf,Carrier 374310,false
91064891917a14f8d461c46360ee6d05,Carrier 1610446,false
c25bf004f7658c893ba69f2875cc5dbd,Carrier 54298,false
f3c5472b1f0dd590d5de14033096225b,Carrier 9278,false
28cb1ccf6750fa88da7a739369209596,Carrier 1207879,false
96fc1b6b603c70230ac38f33dd907ead,Carrier 84504,false
8b0ac43de80316e3ff2e8a9db3a97302,Carrier 1375897,false
80183eb55b8f1a9d660bc3a4bf38e174,Carrier 1693751,false
ae85ab4c25b8b0c181cd61e4944708fa,Carrier 1048440,false
1a2e8e10a4888a9fa56da1870ed9604f,Carrier 1085610,false
eb2a58dcdb6921c4acf4eb59a4ac79dc,Carrier 946269,false
0501e166aa71ce7c754f5f386f0d7bb5,Carrier 493892,false
d5c19176696fecec2201d8652b1590c6,Carrier 1523598,false
7a90d2d4740362eaa9c260c9d04a8d90,Carrier 705641,false
141f7939b74db2eb71ec1de0f0af5183,Carrier 1458329,false
b9a704fbba2058beea0dbefc0e891d17,Carrier 1695728,false
55e07fa2c94750d8fcfac14840b12415,Carrier 397168,false
dd37be1cb0e0b73fad7f5a74824d2291,Carrier 1572518,false
65ed53f2bb16f3fba413756e3375ed68,Carrier 1076939,false
926bc6831f7cfb80869ad488f9ee3f0f,Carrier 816774,false
1b328ef4c5d015d94af1623f4682d20a,Carrier 1695157,false
f0faf1173ecb23d73a023a2057c878d5,Carrier 1580986,false
fb1ce5780e528a19def055900466b621,Carrier 1617460,false
02b340b71499d4d0b8143501cb597e0a,Carrier 91007,false
16fb530ca9566abd75bec8a23df2dceb,Carrier 1492505,false
2549717dcb91ac0ac68c0ee1475c7e35,Carrier 951426,false
338e7903339ba0d23ed5a533f50b11dc,Carrier 104935,false
c723eaae9404cbb9bed2180edaade16d,Carrier 1025747,false
550dcfcf989980d21c0f8ea3822d1bcf,Carrier 5742,false
ac61eea8dc5845bc8f48766fff7c00d9,Carrier 1695667,false
c2f7031ad6978e7b7b7373807816982b,Carrier 1695670,false
c60a94037c1b64b3dab6edd5bc9570cb,Carrier 102819,false
607ed4fc47248ca332f5b9517d043f15,Carrier 2777,false
bfe0fe9b64ac95d64aaac9e3c5cc525e,Carrier 93256,false
2b4ebafc3bdc4f03407583c764666cf0,Carrier 1035008,false
52f93e8f52ba2557ce60bb9cb488f52c,Carrier 372346,false
58caa20dbc971cfc94c2a1288e1ee9b9,Carrier 1459577,false
2a15738e55fe98d2b60d11800044d717,Carrier 1068231,false
b727ce4d2d84a081bfa02c6ab19255bc,Carrier 113782,false
eb6bbbf2b21ae57d50e169b1ad3d1e7c,Carrier 866391,false
d10a3ef4ab9ea0ceae34ee84f2b629e6,Carrier 1695425,false
d10a0ff00ae3e1c2809033cfc6d655d2,Carrier 1080268,false
70ca500756755953854457ae142bf572,Carrier 1695181,false
373dd2f9617571b08b627908cc4a34ea,Carrier 1306297,false
b7c7166dd1fffbb5a56413b45adfb463,Carrier 1045989,false
7a4dbdc4594d1d616dd9afb606918f66,Carrier 1477837,false
a24325355ef40245e88e4d5b9449c0bd,Carrier 32519,false
c0d66ff7321a8f2470d9ed544884d9cf,Carrier 1695612,false
0c32d2995dec0cf55e116d2a611fc54e,Carrier 87518,false
4b5704ec17e5b3b4ecde0cad2e17f0da,Carrier 1489000,false
0e8c25b71505ab7286152a5bcc66a2a3,Carrier 1308277,false
29603d6980c2346a6a1efbaed125e4b7,Carrier 1575384,false
d70fcaadc5729968990f7b670d4604b7,Carrier 1261469,false
a21bf687d8c50e8537bb6a5260b8cee5,Carrier 41352,true
bf1d758d694e5ddd8387d50bb0fd5a3a,Carrier 1410092,false
01d6b20fbe93b48a7b5538fae6943182,Carrier 1243047,false
51e6840a3c46cbfbde7ebd4a4a7174c8,Carrier 977560,false
f11daecb16566d0e4bff05e184668b28,Carrier 53723,false
b3d839b007876cf83d0a287ac9250511,Carrier 1693570,false
e8d81fdd81acbaed715fc7bdfd1b7da0,Carrier 1695839,false
4fadc7afa91fac09d17f97e2aad6e28c,Carrier 1695645,false
b839df4e0ad681084c0abd6b410497cf,Carrier 1265515,false
d445ea5c902ff12d5accedd715503dd3,Carrier 1695511,false
bb62a97ac66e5d7f27db57a5df97ff64,Carrier 1052359,false
2f1cc74cc77196a30b5eef3eef39e6d4,Carrier 674439,false
76dd427213685b1d3baa97e23730f4d5,Carrier 13402,false
b96c6dab057420c40a3c16b07a0b0819,Carrier 1695433,false
ded6cff519ce28d205d20d8b2c9e97b0,Carrier 1293449,false
718d300beb0a726a07a6dc0ab5b0b01a,Carrier 1072723,false
6be45712afa11573c0fc5857f78fc3f5,Carrier 1693550,false
54585fb198273f1034ef951acbada859,Carrier 815759,false
7ba5a52de9ebdd5cd276ba419eb2d956,Carrier 1695808,false
3203c8a41bafdea4ac8f50a0e50faf87,Carrier 1050870,false
44b3996e4e1da9fda0bc52a1f1b30fdd,Carrier 21221,false
df50ebededae5f013b1a919a263af05e,Carrier 1695522,false
27750c333ebf104c74e7f32170f7a269,Carrier 84350,false
d9927ec18eb54bb69527da47bd261cf7,Carrier 1295697,false
b6ca1a56a55ee136be99e489c9cf8081,Carrier 27597,false
cd924a16e9edf888a8358541c32beb40,Carrier 944838,false
9878d6af7ad7bc2a6e9a04357fd90621,Carrier 1436652,false
09dee9d81826e16860ac8810d132cad9,Carrier 765555,false
8d73d6055b0f39b61890c8e0cdb81aa6,Carrier 14840,false
0fe0727584e02d00ed938cb1d2f2ee65,Carrier 1207954,false
7b74d847a73df4b6fc5a9d10f1d18d1e,Carrier 260171,false
6e952c66f43bbe6d0bf769d2036709da,Carrier 939442,false
e2e8cdd4eaab04a294be9a50691e9296,Carrier 1185163,false
3c034f16202f33f17a1a566a4e9be68d,Carrier 158675,false
0571e256103f72865e81546a7a7706da,Carrier 1034464,false
fc7c9f6cae0327b81d0c7ddc1a800d92,Carrier 48769,false
c4711488467597b8d62d125576044107,Carrier 1315994,false
db58f998206cb0cf81c4a8b90c11c25d,Carrier 155063,false
6573e0beecbba92ce120e8a8cd7ce3f5,Carrier 1693530,false
3e0a79e37f6d803b7eabd66057c66111,Carrier 1033131,false
159cc8904e8136be5c67814ae436de76,Carrier 1695383,false
33ee4d25bcfb030ed7bba128ce180319,Carrier 1436000,false
f5def41b58161227df7baa9069f93259,Carrier 1396262,false
2ece4cf22acc220d59e9a735d60ce89a,Carrier 1695195,false
cbc785d86b33b700ed894c2b18b2ab50,Carrier 1695762,false
9e418514cc4141a6520397c38ef06e6d,Carrier 15036,false
ea741e9f0e4727b9d50e9801de301cae,Carrier 1073775,false
caeef4182a4b797aef058dbf5de543d1,Carrier 36473,false
60e8bb73de71bc6b63e4549f9dfa077d,Carrier 1695363,false
9358864e939a4f266d4fa45815b1e75c,Carrier 1082082,false
c6a94563a6cc1a9b963eb90da3072461,Carrier 1352956,false
7458d6971ba7d35d5eb23bcb0456ca2b,Carrier 1695066,false
319390f408fcb8a3e5daa72c31cae7b4,Carrier 1362312,false
adbeecb9400f33e89b5a345d00200c15,Carrier 1346406,false
2bc2754f96bd75b43ecc86bbb809b3b1,Carrier 1080668,false
907bb4968c62f34816edf3b5a51e60f6,Carrier 1686218,false
4b41caf0932140007c2485ef130ead64,Carrier 1695346,false
e86b99516135a7e1ce2b3ec0ec69ba16,Carrier 1248127,false
d56cc034ad211c55b48fa7fe0d461dd0,Carrier 1207136,false
25c145f1a3ed57bf46827b01cc8262ba,Carrier 952234,false
e7407070d0ae8af19b7b7fcac2279d33,Carrier 1073510,false
500fcb5fcceb061ae5d21864fbe1108c,Carrier 977864,false
3fe9b234939c7176f7a6e82d7905a5f6,Carrier 1215457,false
6c5f49cb4b211687bf9916d8434b22e9,Carrier 1017530,false
1033907622a1089d5755b48780fb91be,Carrier 1621274,false
cc23ccb30fe7d6b77e48f74f20e9a8be,Carrier 6278,false
e13d265b32148683b28a80b29a46daf8,Carrier 77587,false
b16c138e6750671d5ff72470fcc2ba1b,Carrier 1695544,false
99f99fc3e616c0ffb7f7e0bf29db6100,Carrier 1695583,false
7fbe51820f733d3f0e73303f37c14648,Carrier 100746,false
863cc09f4c8de4aeb142e81715afb238,Carrier 109400,false
ed30a68a300978880706546991d8dcc9,Carrier 624032,false
ab7a787cb309e0621bb269c055cc71be,Carrier 1473376,false
4ec00497cc64e959647dca8b44a31ab4,Carrier 1695188,false
152474a4f85595637d882df76d19073c,Carrier 1695008,false
2a1b1c300145f8f5df5a0a1a2edb70c9,Carrier 1311774,false
14c1382b3ff30982eae2449c82d2723a,Carrier 1276904,false
6a214be3ceb59e298b49d02610263c28,Carrier 822409,false
cd2fa18ebe2ee2dbee267f668dfd6a58,Carrier 1514968,false
e45b345b27f7960a1916361d98a8db63,Carrier 1658119,false
fae77b21c455afab93de74713ea680ae,Carrier 13841,false
418d2d93ed93177af0861d60030a4ae1,Carrier 1072986,false
f52da15fa9fd80e7cacc9aeda2748b03,Carrier 1399434,false
6419f5294faa58dccf0bd16e588e474a,Carrier 690843,false
a52d8552d9eac75358a0aad8bd8f4783,Carrier 1647614,false
3c3f6b3d29909ca28e2d40e3410e7b65,Carrier 1054213,false
aed1fafe4ffe335be0732fed8129d250,Carrier 11147,false
987b4fcecd16effe6edb757ecfd9cd28,Carrier 36348,false
f7047faa1c4d24b493f6ec057cbcd795,Carrier 60917,false
79e9b0764b2c9261e24cc6b1fb237bd4,Carrier 1465657,false
fdad1a8e9fa760579ac4ec4cfc0f0102,Carrier 854001,false
de26be780ea3141cd072bdb45947a8af,Carrier 1695664,false
b1cf719b04299023fec858d8ad273c4e,Carrier 1000776,false
a324c98599ab044488424a5da4ce35cb,Carrier 1278326,false
b1e55cd789053d9a7ad386a0652b8ae2,Carrier 583730,false
137433679dd2b9cf358e61e04af090c4,Carrier 1599873,false
f8ad547a6fc4989a89629b50cd490aa8,Carrier 63558,false
93340271f8b7f49a5d7bcec75bf4759a,Carrier 1475394,false
1b8d99e2f012527b00f085cf290bb30a,Carrier 487653,false
f457ec15b1859d489004ccb18dad60d7,Carrier 85403,false
58064dcc1d81fa8abadd326ea920ba32,Carrier 111631,false
282ce2cef6bdd6aafa021272bc76d713,Carrier 1398154,false
ebcd1f693c7929b01e03eaae8c030566,Carrier 1341204,false
87aeb40aacd986a0b2ab8337c98421f8,Carrier 10494,false
52aaf7d2521c9b3364c1f9c06082c67b,Carrier 71390,false
7cf0e0fab69651c431cda756a23ef93c,Carrier 1334642,false
f07bf095012354e0f39675d5151ee804,Carrier 106263,false
1bb87644202240bcb426b412a7a7d7bf,Carrier 1077427,false
ceaca232c86ae4de24f48b1b6b07be5b,Carrier 1048028,false
17a1ba0b2318883a0f4d83803d7ca1bf,Carrier 1636145,false
8ffe18446d0f0b8b15b62370d9812957,Carrier 49679,false
f45bfd8425559ca58899cc1fc4ec2c4a,Carrier 1054148,false
4fcf17e88e6a11fb68ced1e9ff7229d9,Carrier 8420,false
c8ee719de63a83fb35f532710b648d8d,Carrier 738,false
53f0ed11fc73f90c287b41ee94c24037,Carrier 1695748,false
3c6d464bb05681c01feba199e2cc99ae,Carrier 74718,false
1dd2a0d73021e115c1e1b869e1eff8d5,Carrier 33512,false
75b7b1030d8b6961f8e5d2e08cdf8e41,Carrier 1044630,false
03fabc782bb1acb24c1e3b01fd2ccad2,Carrier 389721,false
1fc383783e22f9f2608deaf1201640dc,Carrier 591477,false
5b0ae6bb33794e836b0e0906bcd4cd56,Carrier 1695240,false
20eae9ef38efcd04881f84cfaf8dbf7e,Carrier 1215377,false
a178a68c68bdef0df00a49cdae2c616c,Carrier 617685,false
2ba9352c791a185378b274f0b1b00e5a,Carrier 1401261,false
8d9f60eaaf10356609cad5c1ed07fdb8,Carrier 114297,false
2db8a6307ecce2cfb03890a9371a4ce4,Carrier 1051624,false
aa3e38cadfce8e90d4a70b8f060670d8,Carrier 80128,false
db6b6072874c3ddb386a3a69ae4c23e7,Carrier 1004831,false
c7f62be846d95d30ab5b1c868121eb65,Carrier 76966,false
e1edb597025e9f464c76a2f903493479,Carrier 14448,false
f7dee7f04279b9e43b9852d6d488e468,Carrier 368,false
3825a9cb210e3f2a3f355e755e5013fd,Carrier 607649,false
3fd722ca7fd55c0cf4ac4acbeee3b6f8,Carrier 1695348,false
b09146c664c05351620be4f84955b855,Carrier 105524,false
7a3c34be227c6e47609109fe49c49bf5,Carrier 64827,false
7294279f352bec6b20694c3f5e163fab,Carrier 1660310,false
49ec2c10a2782fcf5cb6eb84c49fd6d4,Carrier 1554127,false
598f71fe5699560eee3c8ce85ca10a12,Carrier 1289226,false
a6a45cdd15f4ebacdafb90fd0cbf6836,Carrier 1067348,false
cc9b2bb840d2619490eb9ebe80624761,Carrier 61452,false
4b5aa84574c9a8078b0dfdd8dbe72a29,Carrier 1695653,false
addc64e51546ba08a64972707526625e,Carrier 1241432,false
e497d55f008290ac6efc778ad28d8750,Carrier 412137,false
341f098bbdf81295fbe81a59e10733e3,Carrier 85462,false
1ab68848e63d73a5c6b39862eb1dc1b3,Carrier 78593,false
e90f2870096bd513aaa86c59b208aa61,Carrier 1380254,false
e4bd165eb3ba88bd6dcda72dde8613a0,Carrier 1635072,false
0b6c2d92e39d0ed3b38a66b335f0e2df,Carrier 1648273,false
cddcbebdb20399cb1b0d63192fd7f360,Carrier 864486,false
7a37900dadbc90a14ba10be3dd9a9260,Carrier 1635733,false
